Year,LocationDesc,LocationAbbr,Category,Indicator,Datasource,DataValueUnit,DataValueType,DataValue,DataValueFootnoteSymbol,DataValueFootnote,IndicatorID,LocationID,IndicatorSortOrder,LocationSortOrder,Geolocation,DataValueAlt
2000,Rhode Island,RI,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,842797.0,,,WFRS_State_2,44,21,40,"(41.70828019300046, -71.52247031399963)",842797
2000,South Carolina,SC,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,3086974.0,,,WFRS_State_2,45,21,41,"(33.998821303000454, -81.04537120699968)",3086974
2000,South Dakota,SD,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,539626.0,"e,f",e: Estimate for percentage has changed from that previously reported due to new methodology or correction of a rounding error. f: Complete data were not available from WFRS; state provided additional information.,WFRS_State_2,46,21,42,"(44.353130053000484, -100.3735306369997)",539626
2000,Tennessee,TN,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,4749493.0,,,WFRS_State_2,47,21,43,"(35.68094058000048, -85.77449091399967)",4749493
2000,Texas,TX,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,11868046.0,,,WFRS_State_2,48,21,44,"(31.827240407000488, -99.42677020599967)",11868046
2000,Utah,UT,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,38300.0,"e,f,g","e: Estimate for percentage has changed from that previously reported due to new methodology or correction of a rounding error. f: Complete data were not available from WFRS; state provided additional information. g: Population served by community water systems (CWS) exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use caution in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used.",WFRS_State_2,49,21,45,"(39.360700171000474, -111.58713063499971)",38300
2000,Vermont,VT,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,240579.0,,,WFRS_State_2,50,21,46,"(43.62538123900049, -72.51764079099962)",240579
2000,Virginia,VA,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,5677551.0,,,WFRS_State_2,51,21,47,"(37.54268067400045, -78.45789046299967)",5677551
2000,Washington,WA,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,2421410.0,"e,f,g","e: Estimate for percentage has changed from that previously reported due to new methodology or correction of a rounding error. f: Complete data were not available from WFRS; state provided additional information. g: Population served by community water systems (CWS) exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use caution in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used.",WFRS_State_2,53,21,48,"(47.52227862900048, -120.47001078999972)",2421410
2000,Wisconsin,WI,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,3108738.0,,,WFRS_State_2,55,21,50,"(44.39319117400049, -89.81637074199966)",3108738
2000,Wyoming,WY,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,146756.0,"e,g","e: Estimate for percentage has changed from that previously reported due to new methodology or correction of a rounding error. g: Population served by community water systems (CWS) exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use caution in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used.",WFRS_State_2,56,21,51,"(43.23554134300048, -108.10983035299967)",146756
2000,United States,US,Water Fluoridation,Total population served by CWS,WFRS,,Population,249671249.0,e,Estimate for percentage has changed from that previously reported due to new methodology or correction of a rounding error.,WFRS_State_3,US,22,0,,249671249
2000,Alabama,AL,Water Fluoridation,Total population served by CWS,WFRS,,Population,4452375.0,"e,g","e: Estimate for percentage has changed from that previously reported due to new methodology or correction of a rounding error. g: Population served by community water systems (CWS) exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use caution in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used.",WFRS_State_3,1,22,1,"(32.84057112200048, -86.63186076199969)",4452375
2000,Alaska,AK,Water Fluoridation,Total population served by CWS,WFRS,,Population,489371.0,,,WFRS_State_3,2,22,2,"(64.84507995700051, -147.72205903599973)",489371
2000,Arizona,AZ,Water Fluoridation,Total population served by CWS,WFRS,,Population,4869065.0,,,WFRS_State_3,4,22,3,"(34.865970280000454, -111.76381127699972)",4869065
2000,Arkansas,AR,Water Fluoridation,Total population served by CWS,WFRS,,Population,2384311.0,"e,f",e: Estimate for percentage has changed from that previously reported due to new methodology or correction of a rounding error. f: Complete data were not available from WFRS; state provided additional information.,WFRS_State_3,5,22,4,"(34.74865012400045, -92.27449074299966)",2384311
2000,California,CA,Water Fluoridation,Total population served by CWS,WFRS,,Population,33238057.0,f,Complete data were not available from WFRS; state provided additional information.,WFRS_State_3,6,22,5,"(37.63864012300047, -120.99999953799971)",33238057
2000,Colorado,CO,Water Fluoridation,Total population served by CWS,WFRS,,Population,3670761.0,"e,f",e: Estimate for percentage has changed from that previously reported due to new methodology or correction of a rounding error. f: Complete data were not available from WFRS; state provided additional information.,WFRS_State_3,8,22,6,"(38.843840757000464, -106.13361092099967)",3670761
2000,Connecticut,CT,Water Fluoridation,Total population served by CWS,WFRS,,Population,2701178.0,,,WFRS_State_3,9,22,7,"(41.56266102000046, -72.64984095199964)",2701178
2000,Delaware,DE,Water Fluoridation,Total population served by CWS,WFRS,,Population,624923.0,,,WFRS_State_3,10,22,8,"(39.008830667000495, -75.57774116799965)",624923
2000,District of Columbia,DC,Water Fluoridation,Total population served by CWS,WFRS,,Population,571042.0,g,"Population served by community water systems (CWS) exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use caution in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used.",WFRS_State_3,11,22,9,"(38.89037138500049, -77.03196112699965)",571042
2000,Florida,FL,Water Fluoridation,Total population served by CWS,WFRS,,Population,15033574.0,,,WFRS_State_3,12,22,10,"(28.932040377000476, -81.92896053899966)",15033574
2000,Georgia,GA,Water Fluoridation,Total population served by CWS,WFRS,,Population,6634635.0,,,WFRS_State_3,13,22,11,"(32.83968109300048, -83.62758034599966)",6634635
2000,Hawaii,HI,Water Fluoridation,Total population served by CWS,WFRS,,Population,1212113.0,"e,g","e: Estimate for percentage has changed from that previously reported due to new methodology or correction of a rounding error. g: Population served by community water systems (CWS) exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use caution in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used.",WFRS_State_3,15,22,12,"(21.304850435000446, -157.85774940299973)",1212113
2000,Idaho,ID,Water Fluoridation,Total population served by CWS,WFRS,,Population,845780.0,,,WFRS_State_3,16,22,13,"(43.682630005000476, -114.3637300419997)",845780
2000,Illinois,IL,Water Fluoridation,Total population served by CWS,WFRS,,Population,11192286.0,,,WFRS_State_3,17,22,14,"(40.48501028300046, -88.99771017799969)",11192286
2000,Indiana,IN,Water Fluoridation,Total population served by CWS,WFRS,,Population,4441502.0,,,WFRS_State_3,18,22,15,"(39.766910452000445, -86.14996019399968)",4441502
2000,Iowa,IA,Water Fluoridation,Total population served by CWS,WFRS,,Population,2390661.0,,,WFRS_State_3,19,22,16,"(42.46940091300047, -93.81649055599968)",2390661
2000,Kansas,KS,Water Fluoridation,Total population served by CWS,WFRS,,Population,2421274.0,,,WFRS_State_3,20,22,17,"(38.34774030000045, -98.20078122699965)",2421274
2004,Idaho,ID,Water Fluoridation,Total population served by CWS,WFRS,,Population,965819.0,,,WFRS_State_3,16,22,13,"(43.682630005000476, -114.3637300419997)",965819
2000,Kentucky,KY,Water Fluoridation,Total population served by CWS,WFRS,,Population,3367812.0,,,WFRS_State_3,21,22,18,"(37.645970271000465, -84.77497104799966)",3367812
2000,Louisiana,LA,Water Fluoridation,Total population served by CWS,WFRS,,Population,4469529.0,"e,g","e: Estimate for percentage has changed from that previously reported due to new methodology or correction of a rounding error. g: Population served by community water systems (CWS) exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use caution in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used.",WFRS_State_3,22,22,19,"(31.31266064400046, -92.44568007099969)",4469529
